CODE;NAME;PLATFORM;YEAR;GENRE;PUBLISHER
5102;Major League Baseball 2K6;X360;2006;Sports;Spike
5104;Petz: Catz 2;PS2;2006;Simulation;Ubisoft
5109;LEGO Dimensions;XOne;2015;Action;Warner Bros. Interactive Entertainment
5111;Reel Fishing III;PS2;2003;Sports;Natsume
5112;Cabela's Deer Hunt 2005 Season;PS2;2004;Sports;Activision
5114;Rampage: Total Destruction;PS2;2006;Action;Midway Games
5115;High Heat Major League Baseball 2003;PS2;2002;Sports;3DO
5121;Spider-Man: Friend or Foe;PS2;2007;Action;Activision
5123;Dungeon Siege III;X360;2011;Role-Playing;Square Enix
5132;Command & Conquer: Red Alert 3 Ultimate Edition;PS3;2009;Strategy;Electronic Arts
5138;Bionic Commando;PS3;2009;Platform;Capcom
5139;Wanted: Weapons of Fate;X360;2009;Shooter;Warner Bros. Interactive Entertainment
5141;Dishonored;PS4;2015;Action;Bethesda Softworks
5145;FIFA Street 2;PS2;2006;Sports;Electronic Arts
5150;Xenosaga Episode III: Also sprach Zarathustra;PS2;2006;Role-Playing;Namco Bandai Games
5155;Transformers: Dark of the Moon;PS3;2011;Action;Activision
5157;Skylanders SWAP Force;PS4;2013;Platform;Activision
5159;Rock Band 4;PS4;2015;Misc;Harmonix Music Systems
5161;The Sims 2: Castaway;PS2;2007;Simulation;Electronic Arts
5169;Dragon Ball Z: Infinite World;PS2;2008;Fighting;Namco Bandai Games
5171;Tom Clancy's HAWX 2;X360;2010;Action;Ubisoft
5172;ESPN X Games Skateboarding;PS2;2001;Sports;Konami Digital Entertainment
5174;Resident Evil Zero;PS4;2016;Action;Capcom
5177;Kamaitachi no Yoru 2;PS2;2002;Adventure;ChunSoft
5178;High Heat Major League Baseball 2004;PS2;2003;Sports;3DO
5179;Robots;PS2;2005;Action;Vivendi Games
5180;NARC;PS2;2005;Shooter;Midway Games
5184;Metro: Last Light;X360;2013;Action;Deep Silver
5185;Tiger Woods PGA Tour 14;X360;2013;Sports;Electronic Arts
5187;Monster Rancher 3;PS2;2001;Simulation;Tecmo Koei
5188;The Incredibles: Rise of the Underminer;PS2;2005;Action;THQ
5189;Spider-Man: Shattered Dimensions;X360;2010;Action;Activision
5190;BlazBlue: Calamity Trigger;X360;2009;Fighting;PQube
5192;Earth Defense Force 2025;PS3;2013;Shooter;D3Publisher
5194;Okage: Shadow King;PS2;2001;Role-Playing;Sony Computer Entertainment
5204;NFL GameDay 2001;PS2;2000;Sports;Sony Computer Entertainment
5205;NBA 2K6;XB;2005;Action;Take-Two Interactive
5213;Guitar Hero: Smash Hits;PS3;2009;Misc;Activision
5216;MechAssault 2: Lone Wolf;XB;2004;Simulation;Microsoft Game Studios
5224;Kinectimals: Now with Bears!;X360;2011;Misc;Microsoft Game Studios
5225;ESPN NFL Football;XB;2003;Sports;Sega
5227;Naruto: Ultimate Ninja 3 (JP sales);PS2;2005;Fighting;Atari
5228;Just Dance 2016;X360;2015;Misc;Ubisoft
5230;Rapala Pro Fishing;PS2;2004;Sports;Zoo Digital Publishing
5231;J-League Pro Soccer Club o Tsukurou '04;PS2;2004;Sports;Sega
5232;Dark Void;PS3;2010;Action;Capcom
5233;James Bond 007: Legends;PS3;2012;Shooter;Activision
5236;Disney's The Haunted Mansion;PS2;2003;Platform;Take-Two Interactive
5237;Arc the Lad: Twilight of the Spirits;PS2;2003;Role-Playing;Sony Computer Entertainment
5239;Ryu Ga Gotoku Kenzan!;PS3;2008;Adventure;Sega
5245;Defiance;PS3;2013;Shooter;Trion Worlds
5250;Harry Potter and the Chamber of Secrets;XB;2002;Action;Electronic Arts
5251;EA Sports MMA;X360;2010;Fighting;Electronic Arts
5255;Monopoly;PS3;2008;Misc;Electronic Arts
5257;Arctic Thunder;PS2;2001;Racing;Midway Games
5259;NHL 2K10;PS2;2009;Sports;Take-Two Interactive
5264;Shrek;XB;2001;Platform;TDK Mediactive
5270;Dark Souls III;XOne;2016;Role-Playing;Namco Bandai Games
5271;Cabela's Outdoor Adventures (2006);PS2;2005;Sports;Zoo Digital Publishing
5273;Suikoden V;PS2;2006;Role-Playing;Konami Digital Entertainment
5275;Remember Me;PS3;2013;Action;Capcom
5277;Outlaw Golf 2;PS2;2004;Sports;Global Star
5280;Vancouver 2010 - The Official Video Game of the Olympic Winter Games;PS3;2010;Sports;Sega
5281;Momotarou Dentetsu 12;PS2;2003;Misc;Hudson Soft
5282;Mini Ninjas;PS3;2009;Action;Eidos Interactive
5283;Tekken Tag Tournament 2;X360;2012;Fighting;Namco Bandai Games
5284;Batman: Rise of Sin Tzu;PS2;2003;Action;Ubisoft
5286;Cabela's Dangerous Hunts;XB;2003;Sports;Zoo Digital Publishing
5287;Terminator Salvation;X360;2009;Shooter;Warner Bros. Interactive Entertainment
5288;Jikkyou Powerful Pro Yakyuu 13;PS2;2006;Sports;Konami Digital Entertainment
5294;Bloody Roar 3;PS2;2001;Fighting;Virgin Interactive
5295;WWE Crush Hour;PS2;2003;Racing;THQ
5299;Pac-Man All-Stars;PS3;2011;Fighting;Namco Bandai Games
5307;Sniper: Ghost Warrior 2;PS3;2013;Shooter;City Interactive
5308;Racquet Sports;PS3;2010;Sports;Ubisoft
5310;Supreme Commander 2;X360;2010;Strategy;Square Enix
5311;Resident Evil: Dead Aim;PS2;2003;Action;Capcom
5315;The Fairly Odd Parents: Shadow Showdown;PS2;2004;Platform;THQ
5317;Xbox Music Mixer;XB;2003;Misc;Microsoft Game Studios
5318;WWE All Stars;X360;2011;Fighting;THQ
5319;The Shoot;PS3;2010;Shooter;Sony Computer Entertainment
5320;College Hoops 2K8;PS2;2007;Sports;Take-Two Interactive
5321;Guitar Hero: Metallica;PS2;2009;Misc;Activision
5322;Guilty Gear X2;PS2;2002;Fighting;Sammy Corporation
5323;MotoGP 08;X360;2008;Racing;Capcom
5325;Enemy Territory: Quake Wars;PS3;2008;Shooter;Activision
5326;Tom Clancy's Rainbow Six: Lockdown;PS2;2005;Shooter;Ubisoft
5328;The Tale of Despereaux;PS2;2008;Platform;Brash Entertainment
5329;Aggressive Inline;PS2;2002;Sports;Acclaim Entertainment
5330;Karaoke Revolution;PS2;2003;Misc;Konami Digital Entertainment
5333;Metal Arms: Glitch in the System;PS2;2003;Shooter;Vivendi Games
5334;Farming Simulator 2015;PS4;2015;Simulation;Koch Media
5335;Jikkyou Powerful Pro Yakyuu 7;PS2;2000;Sports;Konami Digital Entertainment
5337;EverGrace;PS2;2000;Role-Playing;Ubisoft
5338;Def Jam Icon;X360;2007;Action;Electronic Arts
5341;Rugrats: Royal Ransom;PS2;2002;Platform;THQ
5344;F1 Race Stars;PS3;2012;Racing;Codemasters
5347;Just Dance 2016;PS4;2015;Misc;Ubisoft
5348;Charlie and the Chocolate Factory;PS2;2005;Adventure;Global Star
5350;UEFA Euro 2008 Austria-Switzerland;X360;2008;Sports;Electronic Arts
5357;High School Musical 3: Senior Year DANCE!;PS2;2008;Misc;Disney Interactive Studios
5358;Dynasty Warriors 5 Empires;PS2;2006;Action;Tecmo Koei
5362;Conan;PS3;2007;Action;THQ
5364;Skylanders: Trap Team;XOne;2014;Action;Activision
5366;F.E.A.R.;X360;2006;Shooter;Vivendi Games
5367;Tenchu Z;X360;2006;Action;Microsoft Game Studios
5370;Monster Rancher 4;PS2;2003;Simulation;Tecmo Koei
5373;Tim Burton's The Nightmare Before Christmas: Oogie's Revenge;PS2;2004;Adventure;Disney Interactive Studios
5375;Harry Potter and the Deathly Hallows - Part 2;X360;2011;Action;Electronic Arts
5376;MotorStorm: Arctic Edge;PS2;2009;Racing;Sony Computer Entertainment
5380;Super Bust-A-Move;PS2;2000;Puzzle;Acclaim Entertainment
5381;Hitman: Contracts;XB;2004;Shooter;Eidos Interactive
5382;Thunderstrike: Operation Phoenix;PS2;2001;Simulation;Eidos Interactive
5385;LEGO Marvel's Avengers;X360;2016;Action;Warner Bros. Interactive Entertainment
5386;Kameo: Elements of Power;X360;2005;Action;Microsoft Game Studios
5389;Dynasty Warriors 6 Empires;PS3;2009;Action;Tecmo Koei
5390;The Urbz: Sims in the City;XB;2004;Simulation;Electronic Arts
5394;Silent Hill HD Collection;PS3;2012;Action;Konami Digital Entertainment
5398;Harry Potter and the Half-Blood Prince;PS3;2009;Action;Electronic Arts
5404;Leisure Suit Larry: Magna Cum Laude;PS2;2004;Adventure;Vivendi Games
5405;Harry Potter and the Deathly Hallows - Part 2;PS3;2011;Action;Electronic Arts
5406;MVP 06 NCAA Baseball;XB;2006;Sports;Electronic Arts
5411;Rayman Legends;XOne;2014;Platform;Ubisoft
5416;Jonah Lomu Rugby Challenge;X360;2011;Sports;Home Entertainment Suppliers
5417;Spy Hunter;XB;2002;Racing;Midway Games
5420;NHL 09;PS3;2008;Sports;Electronic Arts
5421;Zoo Tycoon (2013);XOne;2013;Simulation;Microsoft Game Studios
5426;Disney Sing It: Pop Hits;PS2;2009;Misc;Disney Interactive Studios
5427;Buzz! The Ultimate Music Quiz;PS3;2010;Misc;Sony Computer Entertainment
5428;Persona 5;PS4;2016;Role-Playing;Atlus
5429;The Eye of Judgment;PS3;2007;Misc;Sony Computer Entertainment
5430;Pirates of the Caribbean: At World's End;X360;2007;Action;Disney Interactive Studios
5432;Dynasty Warriors: Gundam 2;PS2;2008;Action;Namco Bandai Games
5435;MXRider;PS2;2001;Racing;Atari
5437;Battlefield: Hardline;X360;2015;Shooter;Electronic Arts
5438;Delta Force: Black Hawk Down;XB;2005;Shooter;NovaLogic
5440;World Championship Poker 2: Featuring Howard Lederer;PS2;2005;Misc;Oxygen Interactive
5441;Sengoku Musou 3 Z;PS3;2011;Action;Ackkstudios
5442;Operation Flashpoint: Red River;PS3;2011;Shooter;Codemasters
5443;Ninja Blade;X360;2009;Action;Microsoft Game Studios
5444;Tom Clancy's Ghost Recon Advanced Warfighter;XB;2006;Shooter;Ubisoft
5446;Fracture;X360;2008;Shooter;LucasArts
5449;Binary Domain;PS3;2012;Action;Sega
5450;The King of Fighters XIII;X360;2011;Fighting;Rising Star Games
5451;Beyond Good & Evil;PS2;2003;Adventure;Ubisoft
5458;Virtua Tennis 2009;X360;2009;Sports;Sega
5464;The Darkness II;PS3;2012;Shooter;Take-Two Interactive
5465;SingStar Take That;PS3;2009;Misc;Sony Computer Entertainment
5471;Hulk;XB;2003;Action;Universal Interactive
5472;Naruto: Rise of a Ninja;X360;2007;Action;Ubisoft
5475;Klonoa 2: Lunatea's Veil;PS2;2001;Platform;Sony Computer Entertainment
5476;Deus Ex: Invisible War;XB;2003;Shooter;Eidos Interactive
5477;Resonance of Fate;X360;2010;Role-Playing;Sega
5479;Disney's Treasure Planet;PS2;2002;Action;Sony Computer Entertainment
5480;NASCAR Thunder 2002;XB;2001;Racing;Electronic Arts
5482;NCAA Basketball 10;PS3;2009;Sports;Electronic Arts
5484;Dead or Alive 5;PS4;2015;Fighting;Tecmo Koei
5486;Rugby World Cup 2011;PS3;2011;Sports;505 Games
5488;Kelly Slater's Pro Surfer;PS2;2002;Sports;Activision
5491;Legends of Wrestling II;PS2;2002;Fighting;Acclaim Entertainment
5494;Silent Hill: Downpour;X360;2012;Action;Konami Digital Entertainment
5500;MLB 09: The Show;PS2;2009;Sports;Sony Computer Entertainment
5501;Deus Ex: Mankind Divided;PS4;2016;Role-Playing;Square Enix
5502;Cool Boarders 2001;PS2;2001;Sports;Sony Computer Entertainment
5504;Dragon Ball Z: Battle of Z;PS3;2014;Fighting;Namco Bandai Games
5505;Scooby-Doo! First Frights;PS2;2009;Action;Warner Bros. Interactive Entertainment
5506;Fight Night Round 3;XB;2006;Fighting;Electronic Arts
5508;Way of the Samurai 2;PS2;2003;Action;Capcom
5509;FIFA Street 3;PS3;2008;Sports;Electronic Arts
5513;Battlestations: Pacific;X360;2009;Strategy;Eidos Interactive
5515;Disgaea 2: Cursed Memories;PS2;2006;Role-Playing;Tecmo Koei
5516;Cabela's Dangerous Hunts 2011;PS3;2010;Sports;Activision
5517;DECA Sports Freedom;X360;2010;Sports;Hudson Soft
5518;Clock Tower 3;PS2;2002;Adventure;Capcom
5521;Phineas and Ferb: Across the 2nd Dimension;PS3;2011;Action;Disney Interactive Studios
5525;F1 2013;X360;2013;Racing;Codemasters
5526;Disgaea: Hour of Darkness;PS2;2003;Role-Playing;Tecmo Koei
5527;NeoGeo Battle Coliseum;PS2;2005;Fighting;Ignition Entertainment
5530;Vin Diesel: Wheelman;PS3;2009;Racing;Ubisoft
5534;The Black Eyed Peas Experience;X360;2011;Misc;Ubisoft
5541;Angry Birds Star Wars;PS3;2013;Strategy;Activision
5545;Golden Axe: Beast Rider;X360;2008;Action;Sega
5549;Carnival Games: Monkey See, Monkey Do!;X360;2011;Misc;Take-Two Interactive
5550;Eternal Sonata;X360;2007;Role-Playing;Atari
5554;Clash of the Titans;PS3;2010;Action;Namco Bandai Games
5555;Folklore;PS3;2007;Role-Playing;Sony Computer Entertainment
5557;Samurai Warriors 2: Xtreme Legends (JP sales);PS2;2007;Action;Tecmo Koei
5558;Sniper Elite 3;XOne;2014;Shooter;505 Games
5560;Dead Rising 2: Off the Record;PS3;2011;Action;Capcom
5572;Major League Baseball 2K6;XB;2006;Sports;Take-Two Interactive
5573;Pinball Hall of Fame: The Gottlieb Collection;PS2;2004;Misc;Play It
5576;Def Jam Rapstar;PS3;2010;Misc;Konami Digital Entertainment
5577;Overlord II;X360;2009;Action;Codemasters
5579;J Stars Victory Vs.;PS3;2014;Fighting;Namco Bandai Games
5582;Nicktoons: Movin';PS2;2004;Action;THQ
5585;SWAT: Global Strike Team;PS2;2003;Shooter;Vivendi Games
5587;Resident Evil: Revelations 2;PS3;2015;Action;Capcom
5588;Test Drive Unlimited;X360;2006;Racing;Atari
5589;Golden Axe: Beast Rider;PS3;2008;Action;Sega
5592;NCAA Basketball 10;X360;2009;Sports;Electronic Arts
5593;Dead or Alive 5;X360;2012;Fighting;Ubisoft Annecy
5597;LEGO Marvel's Avengers;XOne;2016;Action;Warner Bros. Interactive Entertainment
5599;Kinetica;PS2;2001;Racing;Sony Computer Entertainment
5600;Beautiful Katamari;X360;2007;Puzzle;Namco Bandai Games
5602;NBA Street V3;XB;2005;Sports;Electronic Arts
5603;Overlord II;PS3;2009;Action;Codemasters
5609;Crash of the Titans;X360;2007;Action;Vivendi Games
5610;The Legend of Spyro: Dawn of the Dragon;X360;2008;Platform;Vivendi Games
5611;Prey;X360;2006;Shooter;Take-Two Interactive
5615;Murdered: Soul Suspect;PS4;2014;Action;Square Enix
5616;Tony Hawk's American Wasteland;X360;2005;Sports;Activision
5618;Sniper Elite 3;X360;2014;Shooter;505 Games
5619;Naruto: Ultimate Ninja (JP sales);PS2;2003;Fighting;Atari
5622;Go, Diego, Go!: Great Dinosaur Rescue;PS2;2008;Action;Take-Two Interactive
5623;TrackMania Turbo;PS4;2016;Action;Ubisoft
5625;Minute to Win It;X360;2011;Misc;Zoo Games
5626;Darkwatch;PS2;2005;Shooter;Ubisoft
5628;Dance Dance Revolution Universe;X360;2007;Simulation;Konami Digital Entertainment
5631;Sky Odyssey;PS2;2000;Simulation;Sony Computer Entertainment
5635;DiRT Rally;PS4;2016;Racing;Codemasters
5641;Frogger's Adventures: The Rescue;PS2;2003;Platform;Konami Digital Entertainment
5644;Karaoke Revolution Volume 3;PS2;2004;Misc;Konami Digital Entertainment
5646;Seaman: Kindan no Pet - Gaze Hakushi no Jikken Shima;PS2;2001;Simulation;ASCII Entertainment
5650;Ultimate Fighting Championship: Throwdown;PS2;2002;Fighting;Ubisoft
5654;Harry Potter and the Half-Blood Prince;X360;2009;Action;Electronic Arts
5655;Disney's Extreme Skate Adventure;PS2;2003;Sports;Activision
5656;Rock Band Country Track Pack;PS2;2009;Misc;MTV Games
5663;Mirror's Edge Catalyst;PS4;2016;Platform;Electronic Arts
5665;NBA 2K3;XB;2002;Sports;Sega
5669;From TV Animation One Piece: Grand Battle! 3;PS2;2003;Fighting;Namco Bandai Games
5675;NFL Fever 2004;XB;2003;Sports;Microsoft Game Studios
5677;UEFA Euro 2008 Austria-Switzerland;PS2;2008;Sports;Electronic Arts
5678;Clive Barker's Jericho;X360;2007;Shooter;Codemasters
5680;Kingdom Under Fire: The Crusaders;XB;2004;Strategy;Deep Silver
5681;4x4 Evolution;PS2;2001;Racing;Gathering of Developers
5682;Cabela's Dangerous Hunts 2011;X360;2010;Sports;Activision
5685;Romance of the Three Kingdoms VII;PS2;2000;Strategy;Tecmo Koei
5687;Catherine;X360;2011;Adventure;Deep Silver
5688;BlazBlue: Continuum Shift;X360;2010;Fighting;PQube
5689;Monsters, Inc.;PS2;2002;Adventure;Sony Computer Entertainment
5690;DJ Hero;PS2;2009;Misc;Activision
5693;Just Dance 2016;XOne;2015;Misc;Ubisoft
5695;Dynasty Warriors 4 Empires;PS2;2004;Action;Tecmo Koei
5696;Shenmue II;XB;2002;Adventure;Microsoft Game Studios
5698;LEGO Marvel's Avengers;PS3;2016;Action;Warner Bros. Interactive Entertainment
5701;Dragon Ball: XenoVerse;XOne;2015;Fighting;Namco Bandai Games
5703;Fuel;X360;2009;Racing;Codemasters
5707;Crash Nitro Kart;XB;2003;Racing;Vivendi Games
5712;Jikkyou Powerful Pro Yakyuu 14;PS2;2007;Sports;Konami Digital Entertainment
5715;Sniper Elite 3;PS3;2014;Shooter;505 Games
5722;Namco Museum: Virtual Arcade;X360;2008;Misc;Atari
5723;NBA Inside Drive 2003;XB;2002;Sports;Microsoft Game Studios
5724;FIFA Street;PS2;2005;Sports;Electronic Arts
5730;MLB 07: The Show;PS3;2007;Sports;Sony Computer Entertainment
5731;Homefront: The Revolution;PS4;2016;Shooter;Deep Silver
5732;Jampack: Summer 2003 (RP-M);PS2;2003;Misc;Sony Computer Entertainment
5734;Yu-Gi-Oh! The Dawn of Destiny;XB;2004;Strategy;Konami Digital Entertainment
5735;The Matrix: Path of Neo;XB;2005;Action;Atari
5736;Mortal Kombat: Shaolin Monks;XB;2005;Action;Midway Games
5741;Metro: Last Light;XOne;2014;Action;Deep Silver
5742;Dark Void;X360;2010;Action;Capcom
5743;Pro Evolution Soccer 2013;X360;2012;Sports;Konami Digital Entertainment
5744;Armored Core: Silent Line;PS2;2003;Simulation;Agetec
5745;SD Gundam G Generation Wars;PS2;2009;Strategy;Namco Bandai Games
5749;Brothers In Arms: Earned in Blood;XB;2005;Shooter;Ubisoft
5763;TRON: Evolution;X360;2010;Action;Disney Interactive Studios
5764;Disney Infinity 3.0;XOne;2015;Action;Disney Interactive Studios
5768;J-League Winning Eleven 2007: Club Championship;PS2;2007;Sports;Konami Digital Entertainment
5776;Jampack Volume 12;PS2;2005;Misc;Sony Computer Entertainment
5778;Tiger Woods PGA Tour 06;X360;2005;Sports;Electronic Arts
5779;Shaun White Snowboarding;PS2;2008;Sports;Ubisoft
5781;Major League Baseball 2K8;PS3;2008;Sports;Bethesda Softworks
5783;Lord of the Rings: Battle for Middle-Earth;X360;2006;Strategy;Electronic Arts
5785;Midway Arcade Treasures 2;XB;2004;Misc;Midway Games
5791;Sorcery;PS3;2012;Action;Sony Computer Entertainment
5794;Star Wars Racer Revenge;PS2;2002;Racing;LucasArts
5796;The King of Fighters XIII;PS3;2011;Fighting;Rising Star Games
5797;NCAA Final Four 2002;PS2;2001;Sports;Sony Computer Entertainment
5799;Music Maker;PS2;2001;Misc;Magix
5803;Blade II;PS2;2002;Action;Activision
5809;Skylanders SWAP Force;XOne;2013;Platform;Activision
5811;Monsters vs. Aliens;PS3;2009;Action;Activision
5813;Bruce Lee: Quest of the Dragon;XB;2002;Fighting;Universal Interactive
5817;Disney's Stitch: Experiment 626;PS2;2002;Action;Sony Computer Entertainment
5820;Orphen: Scion of Sorcery;PS2;2000;Role-Playing;Activision
5823;Magna Carta 2;X360;2009;Role-Playing;Banpresto
5826;Midtown Madness 3;XB;2003;Racing;Microsoft Game Studios
5828;One Piece: Unlimited World Red;PS3;2014;Action;Namco Bandai Games
5829;Alien: Isolation;X360;2014;Shooter;Sega
5837;Dai-2-Ji Super Robot Taisen OG;PS3;2012;Strategy;Namco Bandai Games
5838;Stranglehold;PS3;2007;Shooter;Midway Games
5845;Karaoke Revolution Party;PS2;2005;Misc;Konami Digital Entertainment
5849;Chaos Legion;PS2;2003;Action;Capcom
5850;PowerUp Heroes;X360;2011;Fighting;Ubisoft
5851;NASCAR 2011: The Game;X360;2011;Racing;Activision
5855;Neopets: The Darkest Faerie;PS2;2005;Adventure;Sony Computer Entertainment
5861;24: The Game;PS2;2006;Adventure;Sony Computer Entertainment
5868;Super Robot Taisen OG: Original Generations Gaiden;PS2;2007;Strategy;Banpresto
5869;Drakengard 3;PS3;2013;Role-Playing;Square Enix
5874;DmC: Devil May Cry;PS4;2015;Action;Capcom
5876;Dynasty Warriors 6;X360;2007;Action;Tecmo Koei
5878;Dynasty Warriors 8: Xtreme Legends;PS4;2014;Action;Tecmo Koei
5881;Romance of the Three Kingdoms VIII;PS2;2002;Strategy;Tecmo Koei
5884;Tropico 5;PS4;2015;Simulation;Kalypso Media
5885;Hard Hitter Tennis;PS2;2001;Sports;Midas Interactive Entertainment
5892;Harry Potter and the Order of the Phoenix;X360;2007;Action;Electronic Arts
5893;Skylanders: SuperChargers;PS4;2015;Action;Activision
5896;Rayman 2: Revolution;PS2;2000;Platform;Ubisoft
5899;N3: Ninety-Nine Nights;X360;2006;Action;Microsoft Game Studios
5904;Pride FC: Fighting Championships;PS2;2003;Fighting;THQ
5905;Eternal Ring;PS2;2000;Role-Playing;Ubisoft
5908;Rabbids: Alive & Kicking;X360;2011;Misc;Ubisoft
5912;Spider-Man: Friend or Foe;X360;2007;Action;Activision
5914;Dance Dance Revolution Universe 3;X360;2008;Simulation;Konami Digital Entertainment
5917;Showdown: Legends of Wrestling;PS2;2004;Fighting;Acclaim Entertainment
5924;Star Ocean 5: Integrity and Faithlessness;PS4;2016;Role-Playing;Square Enix
5925;Call of Juarez: The Cartel;PS3;2011;Shooter;Ubisoft
5926;Full Spectrum Warrior;PS2;2005;Strategy;THQ
5929;James Bond 007: Legends;X360;2012;Shooter;Activision
5930;The Sims 2: Pets;PS2;2006;Simulation;Electronic Arts
5937;Wanted: Weapons of Fate;PS3;2009;Shooter;Warner Bros. Interactive Entertainment
5940;Dreamworks Madagascar Kartz;PS3;2009;Racing;Activision
5942;Guitar Hero: Van Halen;X360;2009;Misc;Activision
5943;Final Fantasy XI: Wings of the Goddess;X360;2007;Role-Playing;Square Enix
5946;Fist of the North Star: Ken's Rage 2;PS3;2012;Fighting;Tecmo Koei
5947;MLB SlugFest Loaded;PS2;2004;Sports;Midway Games
5948;Teenage Mutant Ninja Turtles;XB;2003;Action;Konami Digital Entertainment
5950;FIFA Street 3;X360;2008;Sports;Electronic Arts
5954;AMF Bowling 2004;XB;2003;Sports;Mud Duck Productions
5955;Thief (2014);X360;2014;Action;Square Enix
5960;Grandia II;PS2;2002;Role-Playing;Ubisoft
5962;Front Mission Evolved;PS3;2010;Shooter;Square Enix
5964;Mini Ninjas;X360;2009;Action;Eidos Interactive
5965;NieR;X360;2010;Role-Playing;Square Enix
5969;The Chronicles of Riddick: Assault on Dark Athena;X360;2009;Shooter;Atari
5972;The Godfather: Dons Edition;PS3;2007;Action;Electronic Arts
5977;Outlaw Golf;XB;2002;Sports;TDK Mediactive
5978;The Amazing Spider-Man 2 (2014);PS3;2014;Action;Activision
